directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,mu2,kappa2,prob2,number of files,filenames
225_09,1,1413264.4788452545,2826536.957690509,2826549.7295179125,1980.9534656722894,3.5034008640767941e-305,288545.67290000006,0.09252356554356006,2425.208113751507,0.98787106781304013,1.0,3,93.85303661580329,7.234321387916184,0.19104911820421994,112.29579788821634,7.234321387916184,0.19104911820421994,108.71681258524343,0.5853735580375659,0.6179017635915601,4,"P0080_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
228_09,1,1578565.5644416839,3157139.1288833679,3157151.9007107713,1639.3116211719919,6.2029413417417441e-238,320267.95419999992,0.072894632430850329,1797.0249126833025,0.83878302343389488,1.0,3,69.70398378295803,1.2631277687223224,0.4939140037585799,91.49438350777342,1.2631277687223224,0.4939140037585799,106.6700417390027,31.71109018470788,0.012171992482840227,4,"P0086_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0084_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
231_09,1,1368514.6870405457,2737037.3740810915,2737050.1459084949,5319.6507906415145,0.0,274205.22279999999,0.13425227296653081,4898.3991243437713,0.9430656831316806,1.0,3,75.32786874077402,1.2749808401273215,0.46953853405095886,101.17316601327445,1.2749808401273215,0.46953853405095886,32.31436682007049,5.764971958030146,0.060922931898082254,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt"
234_09,1,1584662.9682079519,3169333.9364159037,3169346.7082433072,2540.2479885209459,0.0,313031.07149999979,0.089015819342401867,2542.0192117249567,0.87724376488133982,1.0,3,90.93823653241466,0.9090475193187909,0.47147190363341407,118.80112689889435,0.9090475193187909,0.47147190363341407,59.960897592504665,6.629559154710442,0.05705619273317192,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
237_09,1,1800879.4566166194,3601766.9132332387,3601779.6850606422,2191.0858370278456,0.0,369864.8137,0.07220394871413284,1888.1776041170287,0.9937246607730118,1.0,3,74.94920800402969,1.6762634707144661,0.47366621282754684,94.81326322264388,1.6762634707144661,0.47366621282754684,14.181949616828613,1.391808490397964,0.05266757434490634,4,"P0002_orientationJ_ImageJ.txt, P0001_orientationJ_ImageJ.txt, P0003_orientationJ_ImageJ.txt, P0004_orientationJ_ImageJ.txt"
240_09,1,1945783.4939851039,3891574.9879702078,3891587.7597976113,546.99130953378847,6.6022299557088012e-41,397407.49119999976,0.039406587322324146,622.74013166005966,0.99972951498936824,1.0,3,81.66881012985965,1.39326808766068,0.48611097760869115,102.78573827889132,1.39326808766068,0.48611097760869115,128.4718420934219,2.8077486503237816,0.02777804478261772,4,"P0005_orientationJ_ImageJ.txt, P0008_orientationJ_ImageJ.txt, P0007_orientationJ_ImageJ.txt, P0006_orientationJ_ImageJ.txt"
243_09,1,2367552.560559778,4735113.121119556,4735125.8929469595,768.69562128776522,1.2943260738721923e-76,520812.52530000021,0.047325506742152502,1161.2133733742508,0.99637977864961425,1.0,3,91.45579559297175,6.261771188507046,0.30302638757443795,103.65580635231592,6.261771188507046,0.30302638757443795,100.47103284443615,1.01936045932478,0.39394722485112416,4,"P0010_orientationJ_ImageJ.txt, P0009_orientationJ_ImageJ.txt, P0012_orientationJ_ImageJ.txt, P0011_orientationJ_ImageJ.txt"
246_09,1,1202895.3800446182,2405798.7600892363,2405811.5319166398,428.13238830277686,4.9547366100463746e-24,287540.56150000007,0.047881986885555471,591.09895864335397,0.99999957595045663,1.0,3,90.02442953710296,7.097710321779304,0.3874242325556034,99.28749715922942,7.097710321779304,0.3874242325556034,97.43471642325851,1.701734055101422,0.2251515348887932,4,"P0015_orientationJ_ImageJ.txt, P0013_orientationJ_ImageJ.txt, P0016_orientationJ_ImageJ.txt, P0014_orientationJ_ImageJ.txt"
249_09,1,1664543.4529708247,3329094.9059416493,3329107.6777690528,1307.006887420378,4.4778725681385691e-174,323851.06249999983,0.068005726038121897,1428.2248064218236,0.99939387372391963,1.0,3,86.24100045308883,2.300215474186512,0.25422251788142036,118.18279890887166,2.300215474186512,0.25422251788142036,17.497115653992317,0.45930236435585897,0.49155496423715933,4,"P0018_orientationJ_ImageJ.txt, P0019_orientationJ_ImageJ.txt, P0020_orientationJ_ImageJ.txt, P0017_orientationJ_ImageJ.txt"
252_09,1,2325407.6933228583,4650823.3866457166,4650836.1584731201,1216.4440684958618,4.8545807254608892e-157,482006.21929999982,0.058177234730787557,1623.6735097047119,0.98932617739730955,1.0,3,85.55592896093432,4.970668234775843,0.1737507867344906,103.21769119541484,4.970668234775843,0.1737507867344906,95.53561273582126,0.9463135347808966,0.6524984265310189,4,"P0022_orientationJ_ImageJ.txt, P0024_orientationJ_ImageJ.txt, P0021_orientationJ_ImageJ.txt, P0023_orientationJ_ImageJ.txt"
