directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
258_09,1,2869991.2737873169,5739986.5475746337,5739992.9334883355,22614.464307721944,0.0,592718.03580000007,0.19452670657773702,22776.111901547851,0.28698951643478554,1.0,2,87.26118801748557,1.4667241212437685,0.5,104.49915910364057,1.4667241212437685,0.5,4,"P0029_orientationJ_ImageJ.txt, P0032_orientationJ_ImageJ.txt, P0031_orientationJ_ImageJ.txt, P0030_orientationJ_ImageJ.txt"
261_09,1,4141780.5437121126,8283565.0874242252,8283571.4733379269,4405.4830950740579,0.0,802683.2011000003,0.074951620287901977,4421.4402117494374,0.97666001752217813,1.0,2,84.4574236287372,0.4433866741836505,0.5,118.72275965112267,0.4433866741836505,0.5,4,"P0035_orientationJ_ImageJ.txt, P0034_orientationJ_ImageJ.txt, P0033_orientationJ_ImageJ.txt, P0036_orientationJ_ImageJ.txt"
264_09,1,2667241.8984934171,5334487.7969868341,5334494.1829005359,3422.9741433715276,0.0,527827.87420000008,0.082349863793754252,3470.0712257533582,0.99225216024468188,1.0,2,107.59994582949543,0.9117324138017788,0.5,134.94537523363311,0.9117324138017788,0.5,4,"P0037_orientationJ_ImageJ.txt, P0039_orientationJ_ImageJ.txt, P0040_orientationJ_ImageJ.txt, P0038_orientationJ_ImageJ.txt"
267_09,1,1745633.824682076,3491271.649364152,3491278.0352778537,4981.338679543328,0.0,346772.78600000002,0.12210474901967473,5012.0286778139271,0.99076732950983371,1.0,2,82.23406108855258,0.9421943487504517,0.5,106.57707780951142,0.9421943487504517,0.5,4,"P0041_orientationJ_ImageJ.txt, P0043_orientationJ_ImageJ.txt, P0042_orientationJ_ImageJ.txt, P0044_orientationJ_ImageJ.txt"
270_09,1,1977399.9114463166,3954803.8228926333,3954810.208806335,14044.638476486525,0.0,440197.52579999983,0.16050145465875323,14243.770003700105,0.00027654553036438045,1.0,2,93.90733687235881,2.571892345446785,0.5,106.32365232739454,2.571892345446785,0.5,4,"P0047_orientationJ_ImageJ.txt, P0048_orientationJ_ImageJ.txt, P0045_orientationJ_ImageJ.txt, P0046_orientationJ_ImageJ.txt"
273_09,1,3115205.4605911318,6230414.9211822636,6230421.3070959654,20121.26835428915,0.0,656144.32700000016,0.1682176811440638,20327.359950736714,0.00037112206641476408,1.0,2,77.58670741064603,1.7356866534731554,0.5,93.35454936028917,1.7356866534731554,0.5,4,"P0049_orientationJ_ImageJ.txt, P0052_orientationJ_ImageJ.txt, P0051_orientationJ_ImageJ.txt, P0050_orientationJ_ImageJ.txt"
276_09,1,841729.30408310937,1683462.6081662187,1683468.9940799205,6576.5969808517684,0.0,173927.05520000003,0.19435369306336558,6619.160446245105,0.78590194029230376,1.0,2,81.79457393722434,1.4729970959692806,0.5,98.8921048462275,1.4729970959692806,0.5,4,"P0056_orientationJ_ImageJ.txt, P0054_orientationJ_ImageJ.txt, P0053_orientationJ_ImageJ.txt, P0055_orientationJ_ImageJ.txt"
279_09,1,1987769.4405975179,3975542.8811950358,3975549.2671087375,4684.3745390865579,0.0,391455.59990000009,0.11063679865332064,4715.5252676146984,0.96731989668098739,1.0,2,71.74777956098293,0.8005527414495196,0.5,98.57162297036844,0.8005527414495196,0.5,4,"P0057_orientationJ_ImageJ.txt, P0058_orientationJ_ImageJ.txt, P0059_orientationJ_ImageJ.txt, P0060_orientationJ_ImageJ.txt"
282_09,1,1854232.2870520621,3708468.5741041242,3708474.9600178259,969.07315331156417,1.6100767188310094e-110,373133.2664000002,0.051940101629451389,1024.202064776709,0.99407849277348104,1.0,2,69.05816857219953,1.1524444553562467,0.5,92.0262017526198,1.1524444553562467,0.5,4,"P0064_orientationJ_ImageJ.txt, P0061_orientationJ_ImageJ.txt, P0063_orientationJ_ImageJ.txt, P0062_orientationJ_ImageJ.txt"
285_09,1,3529126.8982260772,7058257.7964521544,7058264.1823658561,18118.63264111201,0.0,715401.38759999967,0.1599822403807506,18194.697680427442,0.86137167592939523,1.0,2,69.69800294097762,1.2245719951956726,0.5,89.63347444946757,1.2245719951956726,0.5,4,"P0067_orientationJ_ImageJ.txt, P0065_orientationJ_ImageJ.txt, P0068_orientationJ_ImageJ.txt, P0066_orientationJ_ImageJ.txt"
288_09,1,1967921.2836998885,3935846.567399777,3935852.9533134787,3608.8514129437785,0.0,413318.89480000007,0.096194231872391261,3759.8636171750686,0.9756271739131126,1.0,2,85.15516465841782,1.7318160708466535,0.5,102.72683065366861,1.7318160708466535,0.5,4,"P0071_orientationJ_ImageJ.txt, P0069_orientationJ_ImageJ.txt, P0070_orientationJ_ImageJ.txt, P0072_orientationJ_ImageJ.txt"
291_09,1,1463377.7087528377,2926759.4175056755,2926765.8034193772,7315.659777200035,0.0,286966.87069999997,0.15365787087898819,7317.1392499532949,0.015327227487786477,1.0,2,103.87453880084351,0.7154869377140186,0.5,131.55369835187426,0.7154869377140186,0.5,4,"P0073_orientationJ_ImageJ.txt, P0075_orientationJ_ImageJ.txt, P0074_orientationJ_ImageJ.txt, P0076_orientationJ_ImageJ.txt"
294_09,1,1918687.2906392461,3837378.5812784922,3837384.967192194,2729.0379945685286,0.0,381287.01470000012,0.084204328588923794,2761.0171676398541,0.87539446785975206,1.0,2,87.91945599811056,0.9534364267237921,0.5,112.62640864804058,0.9534364267237921,0.5,4,"P0078_orientationJ_ImageJ.txt, P0080_orientationJ_ImageJ.txt, P0079_orientationJ_ImageJ.txt, P0077_orientationJ_ImageJ.txt"
297_09,1,2120092.832185939,4240189.6643718779,4240196.0502855796,5760.9613958201689,0.0,462296.20450000017,0.1041500935876325,5948.1388519253205,0.00017547048427779544,1.0,2,82.54348130563339,2.256246276778832,0.5,96.71363192504342,2.256246276778832,0.5,4,"P0084_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
300_09,1,1666453.7591064291,3332911.5182128581,3332917.9041265598,3691.9316501461713,0.0,357722.68759999995,0.10135850385046091,3856.7365487530328,0.48821675045204149,1.0,2,99.45456188981919,2.0388947060200953,0.5,115.24247332867469,2.0388947060200953,0.5,4,"P0086_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
303_09,1,2717773.9619752681,5435551.9239505362,5435558.3098642379,3724.8317013271676,0.0,551819.40869999991,0.082762835037553911,3824.827228991227,0.85954282709970786,1.0,2,75.4618803223334,1.2693580242105478,0.5,96.53351520934707,1.2693580242105478,0.5,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt"
306_09,1,2591044.2701328206,5182092.5402656412,5182098.9261793429,9016.7739493198005,0.0,546674.13949999982,0.12308225868922421,9137.8485539678932,0.0003637945108305729,1.0,2,76.57596906730953,1.7735155987832827,0.5,92.89707651674945,1.7735155987832827,0.5,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0096_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
309_09,1,1954775.1579850828,3909554.3159701657,3909560.7018838674,5768.2504777785289,0.0,394996.68699999998,0.12230889308846066,5797.5752425001456,0.97070444060074534,1.0,2,86.703065347371,1.1895481197497855,0.5,107.71908237432353,1.1895481197497855,0.5,4,"P0097_orientationJ_ImageJ.txt, P0100_orientationJ_ImageJ.txt, P0098_orientationJ_ImageJ.txt, P0099_orientationJ_ImageJ.txt"
312_09,1,1625623.6066687035,3251251.213337407,3251257.5992511087,7251.7740578076446,0.0,358357.73800000013,0.1321822737261785,7470.8407844833373,0.00019821002527720122,1.0,2,86.87425616998925,2.4294926517099795,0.5,100.4604991901245,2.4294926517099795,0.5,4,"P0103_orientationJ_ImageJ.txt, P0104_orientationJ_ImageJ.txt, P0101_orientationJ_ImageJ.txt, P0102_orientationJ_ImageJ.txt"
315_09,1,2057412.2908229849,4114828.5816459698,4114834.9675596715,14842.106860501222,0.0,446559.65500000003,0.17249203985975889,14918.96776129409,0.00030810783715840007,1.0,2,80.7464988658758,2.164419248812078,0.5,94.53558171294918,2.164419248812078,0.5,4,"P0107_orientationJ_ImageJ.txt, P0105_orientationJ_ImageJ.txt, P0108_orientationJ_ImageJ.txt, P0106_orientationJ_ImageJ.txt"
318_09,1,2839774.170821541,5679552.341643082,5679558.7275567837,12345.776714318445,0.0,594048.04340000008,0.14162217812425987,12462.431822513294,0.047265162428366647,1.0,2,79.9104365253109,1.6503793978880084,0.5,96.60832538427081,1.6503793978880084,0.5,4,"P0112_orientationJ_ImageJ.txt, P0110_orientationJ_ImageJ.txt, P0111_orientationJ_ImageJ.txt, P0109_orientationJ_ImageJ.txt"
321_09,1,1465879.3690396871,2931762.7380793742,2931769.1239930759,16302.622485199992,0.0,318179.59600000014,0.21199794026775728,16441.717191160744,0.00031521525393829464,1.0,2,85.33188470990194,2.149274045057606,0.5,98.48618371717554,2.149274045057606,0.5,4,"P0116_orientationJ_ImageJ.txt, P0114_orientationJ_ImageJ.txt, P0113_orientationJ_ImageJ.txt, P0115_orientationJ_ImageJ.txt"
324_09,1,2487454.8766726744,4974913.7533453489,4974920.1392590506,2344.8590782994943,0.0,496733.57899999991,0.068437075631241351,2390.099255924637,0.88063404805949252,1.0,2,103.51795181564822,1.0321515582732912,0.5,127.41053118383473,1.0321515582732912,0.5,4,"P0120_orientationJ_ImageJ.txt, P0118_orientationJ_ImageJ.txt, P0119_orientationJ_ImageJ.txt, P0117_orientationJ_ImageJ.txt"
327_09,1,2435419.2462261394,4870842.4924522787,4870848.8783659805,6549.3409616116369,0.0,514758.54859999992,0.11289787933137103,6683.5644166482498,0.63356263917579247,1.0,2,79.76193481159406,1.7994383927456634,0.5,95.91980940155119,1.7994383927456634,0.5,4,"P0122_orientationJ_ImageJ.txt, P0121_orientationJ_ImageJ.txt, P0123_orientationJ_ImageJ.txt, P0124_orientationJ_ImageJ.txt"
330_09,1,2627685.8529908904,5255375.7059817808,5255382.0918954825,8678.3462489734775,0.0,557266.2834999999,0.12140435188556872,8884.3337773010498,0.0040629093028867747,1.0,2,93.49783325407307,1.8418091289630738,0.5,109.22924215966961,1.8418091289630738,0.5,4,"P0128_orientationJ_ImageJ.txt, P0127_orientationJ_ImageJ.txt, P0129_orientationJ_ImageJ.txt, P0126_orientationJ_ImageJ.txt"
333_09,1,2142202.4597768406,4284408.9195536813,4284415.305467383,5683.4177249742306,0.0,483401.71799999982,0.1062668900397853,5918.2362634099463,0.031218324741474901,1.0,2,80.246220470467,2.869428994934604,0.5,93.21065772960466,2.869428994934604,0.5,4,"P0130_orientationJ_ImageJ.txt, P0133_orientationJ_ImageJ.txt, P0132_orientationJ_ImageJ.txt, P0131_orientationJ_ImageJ.txt"
336_09,1,2533802.0201649074,5067608.0403298149,5067614.4262435166,25407.94707360656,0.0,562283.98410000035,0.19440876239382643,25671.987170180764,0.00039315128398176302,1.0,2,82.77510634561848,2.5067520182577145,0.5,95.04691265725499,2.5067520182577145,0.5,4,"P0135_orientationJ_ImageJ.txt, P0134_orientationJ_ImageJ.txt, P0137_orientationJ_ImageJ.txt, P0136_orientationJ_ImageJ.txt"
339_09,1,1685961.1623002933,3371926.3246005867,3371932.7105142884,4376.9648626837061,0.0,332598.45929999993,0.11490134619941375,4399.281196287795,0.89984391306900047,1.0,2,89.50347677766308,0.8251902173281183,0.5,115.27926011506906,0.8251902173281183,0.5,4,"P0139_orientationJ_ImageJ.txt, P0141_orientationJ_ImageJ.txt, P0138_orientationJ_ImageJ.txt, P0140_orientationJ_ImageJ.txt"
342_09,1,2444433.1484134635,4888870.296826927,4888876.6827406287,5919.9187442955026,0.0,490941.95209999994,0.11104287032370745,5974.4504795058783,0.9513305790343547,1.0,2,78.5012697899707,1.1122915577387504,0.5,101.02850517718187,1.1122915577387504,0.5,4,"P0143_orientationJ_ImageJ.txt, P0142_orientationJ_ImageJ.txt, P0144_orientationJ_ImageJ.txt, P0145_orientationJ_ImageJ.txt"
345_09,1,1159431.1215785679,2318866.2431571358,2318872.6290708375,2063.3775686532863,0.0,246371.00710000002,0.093664190575302619,2155.1311982276152,0.97633628704126285,1.0,2,88.07760501507556,1.8873895948497246,0.5,104.37643975147228,1.8873895948497246,0.5,4,"P0147_orientationJ_ImageJ.txt, P0149_orientationJ_ImageJ.txt, P0148_orientationJ_ImageJ.txt, P0146_orientationJ_ImageJ.txt"
348_09,1,1246778.5377585967,2493561.0755171934,2493567.4614308951,11267.691026362023,0.0,262880.84029999987,0.19905862243801156,11347.593491959029,0.00040755310786710908,1.0,2,83.0399263253741,1.743078037740046,0.5,98.38645164172844,1.743078037740046,0.5,4,"P0152_orientationJ_ImageJ.txt, P0150_orientationJ_ImageJ.txt, P0151_orientationJ_ImageJ.txt, P0153_orientationJ_ImageJ.txt"
351_09,1,2759532.5318549317,5519069.0637098635,5519075.4496235652,10326.072696983654,0.0,576060.0612,0.13129269529428728,10478.90052804689,0.033399428110231777,1.0,2,68.26337604207824,1.6248267460685513,0.5,85.1660651377493,1.6248267460685513,0.5,4,"P0156_orientationJ_ImageJ.txt, P0154_orientationJ_ImageJ.txt, P0157_orientationJ_ImageJ.txt, P0155_orientationJ_ImageJ.txt"
354_09,1,2432486.9882289963,4864977.9764579926,4864984.3623716943,4232.113044871694,0.0,478250.80370000005,0.094929888994717548,4255.4109642288458,0.96213411633611434,1.0,2,92.43373801786731,0.7756457015247153,0.5,119.99809692845024,0.7756457015247153,0.5,4,"P0159_orientationJ_ImageJ.txt, P0160_orientationJ_ImageJ.txt, P0158_orientationJ_ImageJ.txt, P0161_orientationJ_ImageJ.txt"
357_09,1,1152350.2743107721,2304704.5486215441,2304710.9345352459,1451.0253446316631,3.9785386985015238e-200,232808.35269999993,0.081283800098188239,1478.9898932451497,0.99886957051072667,1.0,2,79.30613077659231,1.2008538184136521,0.5,101.25643426199632,1.2008538184136521,0.5,4,"P0164_orientationJ_ImageJ.txt, P0165_orientationJ_ImageJ.txt, P0163_orientationJ_ImageJ.txt, P0162_orientationJ_ImageJ.txt"
360_09,1,1440888.0790134319,2881780.1580268638,2881786.5439405655,5330.5479153606293,0.0,303401.89479999989,0.12754052587590262,5411.5538897247297,0.019206379691153574,1.0,2,79.8511633777409,1.745467985226422,0.5,96.30821122679139,1.745467985226422,0.5,4,"P0168_orientationJ_ImageJ.txt, P0170_orientationJ_ImageJ.txt, P0166_orientationJ_ImageJ.txt, P0167_orientationJ_ImageJ.txt"
363_09,1,2712980.2159572118,5425964.4319144236,5425970.8178281253,8567.4129827823908,0.0,542089.2137000002,0.12522499752122951,8632.3747416067199,0.59882905918064711,1.0,2,89.70943350849869,1.0275543061378318,0.5,112.58824499087046,1.0275543061378318,0.5,4,"P0173_orientationJ_ImageJ.txt, P0174_orientationJ_ImageJ.txt, P0171_orientationJ_ImageJ.txt, P0172_orientationJ_ImageJ.txt"
366_09,1,1203477.7087579905,2406959.417515981,2406965.8034296827,8568.4213778869525,0.0,248706.83449999991,0.18886894643355381,8593.2037738851504,0.99271597593959959,1.0,2,76.92950588897537,1.476611374895512,0.5,94.13926243022314,1.476611374895512,0.5,4,"P0178_orientationJ_ImageJ.txt, P0176_orientationJ_ImageJ.txt, P0177_orientationJ_ImageJ.txt, P0175_orientationJ_ImageJ.txt"
369_09,1,3129332.046003405,6258668.09200681,6258674.4779205117,5913.3229037070796,0.0,621912.89439999999,0.098635536774139498,5976.9179245042305,0.94767213708309539,1.0,2,69.46718273565473,0.9519792628759772,0.5,93.9258611702089,0.9519792628759772,0.5,4,"P0180_orientationJ_ImageJ.txt, P0181_orientationJ_ImageJ.txt, P0182_orientationJ_ImageJ.txt, P0179_orientationJ_ImageJ.txt"
372_09,1,2873550.4916504836,5747104.9833009671,5747111.3692146689,4736.1305716374563,0.0,602140.99919999973,0.089013876005433368,4887.7906455534185,0.67036337754961783,1.0,2,92.02203398545882,1.6857289151216424,0.5,109.07204185151365,1.6857289151216424,0.5,4,"P0186_orientationJ_ImageJ.txt, P0184_orientationJ_ImageJ.txt, P0183_orientationJ_ImageJ.txt, P0185_orientationJ_ImageJ.txt"
