directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
270_09,1,1975523.9657106283,3951053.9314212566,3951063.5102918092,9601.6735647183905,0.0,440197.52579999983,0.13458038746466161,9819.7566428573991,0.00023209754444220021,1.0,2,100.06903764970983,2.440336195250204,0.5,100.06905070775075,2.440336195250204,0.5,4,"P0047_orientationJ_ImageJ.txt, P0048_orientationJ_ImageJ.txt, P0045_orientationJ_ImageJ.txt, P0046_orientationJ_ImageJ.txt"
273_09,1,3112283.3672550987,6224572.7345101973,6224582.3133807499,14027.917812970951,0.0,656144.32700000016,0.1392167775103112,14240.717773643677,0.0002939832096832129,1.0,2,85.49425319442504,1.6480736207201032,0.5,85.49424194358991,1.6480736207201032,0.5,4,"P0049_orientationJ_ImageJ.txt, P0052_orientationJ_ImageJ.txt, P0051_orientationJ_ImageJ.txt, P0050_orientationJ_ImageJ.txt"
276_09,1,840932.63335738576,1681871.2667147715,1681880.8455853241,4974.9877611981965,0.0,173927.05520000003,0.16740179486212542,5019.0328504645113,0.59278990095225259,1.0,2,90.40204573672779,1.3996543287419347,0.5,90.40201322874559,1.3996543287419347,0.5,4,"P0056_orientationJ_ImageJ.txt, P0054_orientationJ_ImageJ.txt, P0053_orientationJ_ImageJ.txt, P0055_orientationJ_ImageJ.txt"
279_09,1,1987109.4233445164,3974224.8466890329,3974234.4255595854,3375.8666551870765,0.0,391455.59990000009,0.093573640631619742,3408.1853043166611,0.95433706512051619,1.0,2,85.45984469159586,0.7154868242488021,0.5,85.45984480976811,0.7154868242488021,0.5,4,"P0057_orientationJ_ImageJ.txt, P0058_orientationJ_ImageJ.txt, P0059_orientationJ_ImageJ.txt, P0060_orientationJ_ImageJ.txt"
282_09,1,1854171.4677176068,3708348.9354352136,3708358.5143057662,842.9439683396987,2.5213551459543827e-88,373133.2664000002,0.04904489072020863,897.27737119109247,0.99853319398575291,1.0,2,72.91159019990772,1.0856808032099803,0.5,88.06191270654887,1.0856808032099803,0.5,4,"P0064_orientationJ_ImageJ.txt, P0061_orientationJ_ImageJ.txt, P0063_orientationJ_ImageJ.txt, P0062_orientationJ_ImageJ.txt"
285_09,1,3526642.523883902,7053291.047767804,7053300.6266383566,13105.655944163551,0.0,715401.38759999967,0.13586125415264316,13196.233043975581,0.79199389702412559,1.0,2,79.82274383686963,1.1460506061708988,0.5,79.82273040868792,1.1460506061708988,0.5,4,"P0067_orientationJ_ImageJ.txt, P0065_orientationJ_ImageJ.txt, P0068_orientationJ_ImageJ.txt, P0066_orientationJ_ImageJ.txt"
288_09,1,1967460.0722189506,3934926.1444379012,3934935.7233084538,2663.0706976933725,0.0,413318.89480000007,0.0837115076797805,2823.3787767161666,0.99053623869594842,1.0,2,93.81858527741922,1.6017069968967925,0.5,93.81865823381646,1.6017069968967925,0.5,4,"P0071_orientationJ_ImageJ.txt, P0069_orientationJ_ImageJ.txt, P0070_orientationJ_ImageJ.txt, P0072_orientationJ_ImageJ.txt"
291_09,1,1462719.1332538135,2925444.266507627,2925453.8453781796,6003.2289509041866,0.0,286966.87069999997,0.13701193235101761,6008.5047690988822,0.0018238416757002662,1.0,2,117.66808558204292,0.6425483243290079,0.5,117.6681338939677,0.6425483243290079,0.5,4,"P0073_orientationJ_ImageJ.txt, P0075_orientationJ_ImageJ.txt, P0074_orientationJ_ImageJ.txt, P0076_orientationJ_ImageJ.txt"
294_09,1,1918094.5041500004,3836195.0083000008,3836204.5871705534,1528.7526981781127,4.6499311145910976e-215,381287.01470000012,0.063231962460649618,1565.1791919704958,0.95966084757527614,1.0,2,100.25691991311476,0.8601133940149814,0.5,100.25693911349052,0.8601133940149814,0.5,4,"P0078_orientationJ_ImageJ.txt, P0080_orientationJ_ImageJ.txt, P0079_orientationJ_ImageJ.txt, P0077_orientationJ_ImageJ.txt"
297_09,1,2118832.6648927485,4237671.3297854969,4237680.9086560495,2959.4616541896066,0.0,462296.20450000017,0.077221496520790675,3158.8075050957982,0.019778398454223911,1.0,2,89.6443251495737,2.1186719662746185,0.5,89.64437442059202,2.1186719662746185,0.5,4,"P0084_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
300_09,1,1666047.8189469723,3332101.6378939445,3332111.2167644971,2754.21263509648,0.0,357722.68759999995,0.092228582262646241,2927.1338851888595,0.99640682090856691,1.0,2,107.2312175276103,1.8925659404181867,0.5,107.23120670682029,1.8925659404181867,0.5,4,"P0086_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
303_09,1,2717238.3758422383,5434482.7516844766,5434492.3305550292,2641.5099345748167,0.0,551819.40869999991,0.070132251113725994,2748.0171927098277,0.91605553428577324,1.0,2,85.80534027972652,1.160837884857716,0.5,85.80550855660323,1.160837884857716,0.5,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt"
306_09,1,2589275.9966545836,5178557.9933091672,5178567.5721797198,5262.5569782723023,0.0,546674.13949999982,0.094384030214461082,5402.7002310834087,0.0068082609738959743,1.0,2,84.75599089992797,1.667115804575219,0.5,84.75599271510154,1.667115804575219,0.5,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0096_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
309_09,1,1953773.8105787823,3907553.6211575647,3907563.2000281173,3758.7411552133622,0.0,394996.68699999998,0.098533821173879738,3797.7143634262925,0.9592876149517543,1.0,2,97.20824115461595,1.1005270925284518,0.5,97.20817536269388,1.1005270925284518,0.5,4,"P0097_orientationJ_ImageJ.txt, P0100_orientationJ_ImageJ.txt, P0098_orientationJ_ImageJ.txt, P0099_orientationJ_ImageJ.txt"
312_09,1,1624474.7612396395,3248955.522479279,3248965.1013498316,4622.2239965283788,0.0,358357.73800000013,0.10882830454794498,4843.1809944834058,0.0010453165138529785,1.0,2,93.60640299921283,2.282746693116321,0.5,93.60641330862465,2.282746693116321,0.5,4,"P0103_orientationJ_ImageJ.txt, P0104_orientationJ_ImageJ.txt, P0101_orientationJ_ImageJ.txt, P0102_orientationJ_ImageJ.txt"
315_09,1,2055341.3294706964,4110688.6589413928,4110698.2378119454,10338.227024533344,0.0,446559.65500000003,0.14350529496045994,10445.296021716573,0.00025600121435465084,1.0,2,87.62889823833437,2.0579708901954055,0.5,87.6288963790207,2.0579708901954055,0.5,4,"P0107_orientationJ_ImageJ.txt, P0105_orientationJ_ImageJ.txt, P0108_orientationJ_ImageJ.txt, P0106_orientationJ_ImageJ.txt"
318_09,1,2837588.4810490105,5675182.9620980211,5675192.5409685737,7842.088748890641,0.0,594048.04340000008,0.11251366983470981,7977.0927275455579,0.056780220540128545,1.0,2,88.22923252991286,1.5565485605716047,0.5,88.22924242581308,1.5565485605716047,0.5,4,"P0112_orientationJ_ImageJ.txt, P0110_orientationJ_ImageJ.txt, P0111_orientationJ_ImageJ.txt, P0109_orientationJ_ImageJ.txt"
321_09,1,1464133.6856557764,2928273.3713115528,2928282.9501821054,12510.416054959567,0.0,318179.59600000014,0.18406830499027596,12654.266387365651,0.00027084730977622318,1.0,2,91.93389317596295,2.0611264144560253,0.5,91.93387946783196,2.0611264144560253,0.5,4,"P0116_orientationJ_ImageJ.txt, P0114_orientationJ_ImageJ.txt, P0113_orientationJ_ImageJ.txt, P0115_orientationJ_ImageJ.txt"
