directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
207_09,1,743124.3412219428,1486250.6824438856,1486253.8754007365,7898.205786950688,0.0,158828.84330000001,0.211644516048765,7890.0130910928292,0.00048538944745435408,1.0,2,81.04726239298591,1.926624386005911,0.5,95.15618274690681,1.926624386005911,0.5,4,"P0056_orientationJ_ImageJ.txt, P0057_orientationJ_ImageJ.txt, P0058_orientationJ_ImageJ.txt, P0055_orientationJ_ImageJ.txt"
210_09,1,687413.38165667641,1374828.7633133528,1374831.9562702037,2264.3149970278077,0.0,145697.3995,0.12783512808910177,2144.0214727792259,0.99999361087692418,1.0,2,90.50912445970111,1.8819868066556569,0.5,108.25977834205588,1.8819868066556569,0.5,4,"P0061_orientationJ_ImageJ.txt, P0062_orientationJ_ImageJ.txt, P0059_orientationJ_ImageJ.txt, P0060_orientationJ_ImageJ.txt"
213_09,1,937829.60985800996,1875661.2197160199,1875664.4126728708,5916.9332881538448,0.0,191805.69750000001,0.17161791642183574,5807.397591117764,0.55212998990099482,1.0,2,77.33055375306486,1.3494338613496286,0.5,96.43312879709795,1.3494338613496286,0.5,4,"P0064_orientationJ_ImageJ.txt, P0065_orientationJ_ImageJ.txt, P0063_orientationJ_ImageJ.txt, P0066_orientationJ_ImageJ.txt"
216_09,1,2124594.0851933737,4249190.1703867475,4249193.3633435983,11233.288037725093,0.0,461414.79649999976,0.16225670939011838,11410.517899978859,0.99998763152560011,1.0,2,92.1759982533724,2.1949911193865113,0.5,106.58961588030934,2.1949911193865113,0.5,4,"P0071_orientationJ_ImageJ.txt, P0069_orientationJ_ImageJ.txt, P0070_orientationJ_ImageJ.txt, P0068_orientationJ_ImageJ.txt"
219_09,1,1894386.8431655611,3788775.6863311222,3788778.879287973,6069.2984046622605,0.0,412274.24759999989,0.10614153801839804,5898.7691250387506,0.00017026252337160042,1.0,2,84.48287364400969,2.226505344502161,0.5,98.81182219419446,2.226505344502161,0.5,4,"P0073_orientationJ_ImageJ.txt, P0075_orientationJ_ImageJ.txt, P0074_orientationJ_ImageJ.txt, P0072_orientationJ_ImageJ.txt"
222_09,1,2039927.0592134257,4079856.1184268515,4079859.3113837023,26246.233145701979,0.0,440458.73060000018,0.23189160233117742,26123.627831667265,0.00042441753202160371,1.0,2,88.57705963033344,2.0670898839414527,0.5,101.84722350236578,2.0670898839414527,0.5,4,"P0078_orientationJ_ImageJ.txt, P0079_orientationJ_ImageJ.txt, P0077_orientationJ_ImageJ.txt, P0076_orientationJ_ImageJ.txt"
225_09,1,1419872.2264403629,2839746.4528807257,2839749.6458375766,15218.405832286022,0.0,288545.67290000006,0.23293375109287506,14953.928210718677,0.99981247309669308,1.0,2,93.85303661580329,1.2445588185289078,0.5,112.29579788821634,1.2445588185289078,0.5,4,"P0080_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
228_09,1,1578692.5880033209,3157387.1760066417,3157390.3689634926,1885.6281578976968,9.9741642215581964e-285,320267.95419999992,0.076308296595014286,1928.1267310235096,0.90623042022359213,1.0,2,69.70398378295803,1.2696983827925425,0.5,91.49438350777342,1.2696983827925425,0.5,4,"P0086_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0084_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
231_09,1,1370748.3697721064,2741498.7395442128,2741501.9325010637,9440.8250800413443,0.0,274205.22279999999,0.20403220656569657,9642.3632670560783,1.0,1.0,2,75.32786874077402,1.1002263390505445,0.5,101.17316601327445,1.1002263390505445,0.5,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt"
234_09,1,1586479.2428581009,3172960.4857162018,3172963.6786730527,6316.8187281333439,0.0,313031.07149999979,0.142052670997588,6788.3358492789894,0.034992000371279142,1.0,2,90.93823653241466,0.8594065831976199,0.5,118.80112689889435,0.8594065831976199,0.5,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
