directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,mu2,kappa2,prob2,number of files,filenames
315_09,1,2050752.9846109902,4101521.9692219803,4101547.5128767872,384.94867666106251,1.5941155683425497e-18,446559.65500000003,0.037314759023644971,613.79291842145756,0.99990782896323993,1.0,3,91.30456659737857,4.579883117778431,0.511661842878739,89.80098484379944,0.9896427989131372,0.35194622445206675,70.7099995633103,6.264945114771877,0.13639193266919425,4,"P0107_orientationJ_ImageJ.txt, P0105_orientationJ_ImageJ.txt, P0108_orientationJ_ImageJ.txt, P0106_orientationJ_ImageJ.txt"
318_09,1,2833911.6804141216,5667839.3608282432,5667864.9044830501,213.67080029781783,0.014827519308360236,594048.04340000008,0.026299225715644952,406.90337551194983,0.9999964873656626,1.0,3,93.6017856394078,2.893327128681261,0.4593789818142925,76.48171887879728,2.786956174107322,0.27658799369381604,99.14833440612105,0.3892371488269223,0.2640330244918915,4,"P0112_orientationJ_ImageJ.txt, P0110_orientationJ_ImageJ.txt, P0111_orientationJ_ImageJ.txt, P0109_orientationJ_ImageJ.txt"
321_09,1,1458512.4795227635,2917040.959045527,2917066.5027003339,223.1289014133468,0.0045304671827917703,318179.59600000014,0.035450724154310019,399.99737727573387,0.99999550236020907,1.0,3,92.45796274589054,2.9680821520170095,0.7447838454035673,83.37854662476288,0.42969036604173483,0.18094887521419034,92.00591203038653,8.71221439912985,0.07426727938224223,4,"P0116_orientationJ_ImageJ.txt, P0114_orientationJ_ImageJ.txt, P0113_orientationJ_ImageJ.txt, P0115_orientationJ_ImageJ.txt"
324_09,1,2486403.5889832838,4972823.1779665677,4972848.7216213746,202.61437660112693,0.049494708028764253,496733.57899999991,0.023031813073261777,265.26718210294848,0.99999996615899522,0.99999999999996037,3,118.61731250886642,0.9966855268290391,0.5782430344873155,109.1735583760976,1.0739406959040547,0.3979152551618985,9.724355089242458,4.255933631041581,0.023841710350785947,4,"P0120_orientationJ_ImageJ.txt, P0118_orientationJ_ImageJ.txt, P0119_orientationJ_ImageJ.txt, P0117_orientationJ_ImageJ.txt"
327_09,1,2432318.9176152465,4864653.835230493,4864679.3788852999,215.5356099154279,0.011866269904930301,514758.54859999992,0.027892336890189769,396.46971860927442,0.99999733956053105,1.0,3,89.60704984975871,2.440224004634082,0.7488805116810336,81.13506586010004,0.6255631869089013,0.23108912553631558,51.764997336710415,6.348426864321917,0.02003036278265066,4,"P0122_orientationJ_ImageJ.txt, P0121_orientationJ_ImageJ.txt, P0123_orientationJ_ImageJ.txt, P0124_orientationJ_ImageJ.txt"
330_09,1,2623598.8830215321,5247213.7660430642,5247239.3096978711,191.15381206163104,0.13886793962228605,557266.2834999999,0.02685749230855939,400.46862723529665,0.99999615460278624,1.0,3,101.58685402262914,2.2550154825855584,0.8891495438162298,46.57993055516681,1.0705920128070336,0.06436481686688258,140.23477100337632,1.2758857376231039,0.04648563931688768,4,"P0128_orientationJ_ImageJ.txt, P0127_orientationJ_ImageJ.txt, P0129_orientationJ_ImageJ.txt, P0126_orientationJ_ImageJ.txt"
333_09,1,2139754.6494506537,4279525.2989013074,4279550.8425561143,378.75328478455668,9.0745955835104572e-18,483401.71799999982,0.038165522913800612,700.40583863040195,0.9996951578400044,1.0,3,84.7808361022601,1.8783188492039544,0.4185698652733615,97.15374541389286,6.638331024796062,0.32426660350312325,76.03728870104266,6.247096588981308,0.2571635312235154,4,"P0130_orientationJ_ImageJ.txt, P0133_orientationJ_ImageJ.txt, P0132_orientationJ_ImageJ.txt, P0131_orientationJ_ImageJ.txt"
336_09,1,2522729.30496385,5045474.6099276999,5045500.1535825068,490.3295258247432,1.3589104648800793e-32,562283.98410000035,0.039160174012075513,861.55749642279443,0.99882865991407244,1.0,3,85.63079446441054,5.133617291144741,0.558150057976271,91.2762448664121,1.249847653319467,0.3593037122684106,104.59898383421127,9.741448197144976,0.08254622975531829,4,"P0135_orientationJ_ImageJ.txt, P0134_orientationJ_ImageJ.txt, P0137_orientationJ_ImageJ.txt, P0136_orientationJ_ImageJ.txt"
339_09,1,1683964.6883036944,3367945.3766073887,3367970.9202621956,360.110575500273,1.484638749334544e-15,332598.45929999993,0.03446414405512048,391.59927186206511,0.99999752965306121,1.0,3,102.40312613559355,1.5664417646748379,0.5339290373208868,108.87070253429658,0.0662206121601952,0.4570792535426572,88.33031416717166,18.639225110854035,0.008991709136456031,4,"P0139_orientationJ_ImageJ.txt, P0141_orientationJ_ImageJ.txt, P0138_orientationJ_ImageJ.txt, P0140_orientationJ_ImageJ.txt"
342_09,1,2441603.3710042536,4883222.7420085073,4883248.2856633142,255.92974897603932,2.7683571360672336e-05,490941.95209999994,0.026066499343802601,333.99290983478193,0.99999937710487241,1.0,3,81.8176224145558,0.8364114966547291,0.5534238579606066,84.21414977019218,3.194953277785561,0.2654252016618788,125.68286126694872,1.352508777582462,0.1811509403775147,4,"P0143_orientationJ_ImageJ.txt, P0142_orientationJ_ImageJ.txt, P0144_orientationJ_ImageJ.txt, P0145_orientationJ_ImageJ.txt"
345_09,1,1158578.599527769,2317173.199055538,2317198.742710345,349.98736200567595,2.1590674945880823e-14,246371.00710000002,0.042062727040307314,443.14186109448195,0.99997615145355556,1.0,3,100.11007770095362,1.4319003145999096,0.6582224641952324,92.67271285523846,3.3765584086669507,0.31571605620871607,68.67069037200936,19.31825394532582,0.026061479596051384,4,"P0147_orientationJ_ImageJ.txt, P0149_orientationJ_ImageJ.txt, P0148_orientationJ_ImageJ.txt, P0146_orientationJ_ImageJ.txt"
348_09,1,1241608.659826945,2483233.3196538901,2483258.863308697,296.80207504764178,8.1247332756114872e-09,262880.84029999987,0.039042458189826795,403.08550342839254,0.99999387364057901,1.0,3,91.24848098375546,2.825924391709824,0.73381890969979,85.51475024532334,0.41366207822698264,0.2634675705395359,6.743153460212586,35.64172423220933,0.002713519760674109,4,"P0152_orientationJ_ImageJ.txt, P0150_orientationJ_ImageJ.txt, P0151_orientationJ_ImageJ.txt, P0153_orientationJ_ImageJ.txt"
351_09,1,2754716.2954387795,5509448.590877559,5509474.1345323659,411.95076205869634,6.3955923065493718e-22,576060.0612,0.032064204857003287,594.04757071470624,0.99984989045412287,1.0,3,77.18509217282056,1.605158667320351,0.8435995601070866,81.80928499698432,7.31388776466791,0.09749212870921979,19.372974598888213,0.909908508965595,0.05890831118369363,4,"P0156_orientationJ_ImageJ.txt, P0154_orientationJ_ImageJ.txt, P0157_orientationJ_ImageJ.txt, P0155_orientationJ_ImageJ.txt"
354_09,1,2430484.8480457361,4860985.6960914722,4861011.2397462791,226.37797874867948,0.0029218561207654289,478250.80370000005,0.023482015724120626,264.33606517622388,0.9999999727727269,0.99999999999996192,3,99.62109916037949,1.3441776730745159,0.5281107671901123,125.46284553165643,0.302818434890832,0.44109899065219327,167.3388368031214,3.105881502864645,0.030790242157694353,4,"P0159_orientationJ_ImageJ.txt, P0160_orientationJ_ImageJ.txt, P0158_orientationJ_ImageJ.txt, P0161_orientationJ_ImageJ.txt"
357_09,1,1151767.1238892938,2303550.2477785875,2303575.7914333944,288.9407664992429,4.4321512071870032e-08,232808.35269999993,0.037403885458291201,327.84433971605483,0.99999938802694843,1.0,3,83.58716330334533,0.6483884978809741,0.5278551647697619,90.101210800772,1.9711742739951728,0.41126988752766763,115.0907663671213,5.264742158145353,0.060874947702570424,4,"P0164_orientationJ_ImageJ.txt, P0165_orientationJ_ImageJ.txt, P0163_orientationJ_ImageJ.txt, P0162_orientationJ_ImageJ.txt"
360_09,1,1438464.9047358844,2876945.8094717688,2876971.3531265757,224.92112529449062,0.0035637647226708456,303401.89479999989,0.033004458887575958,329.31964369675654,0.99999956780802235,1.0,3,88.91184735762032,2.222473419950633,0.8253336045912502,93.21783147769112,0.10671148178501585,0.14659769775623835,64.77705280308865,10.045060668099161,0.02806869765251148,4,"P0168_orientationJ_ImageJ.txt, P0170_orientationJ_ImageJ.txt, P0166_orientationJ_ImageJ.txt, P0167_orientationJ_ImageJ.txt"
363_09,1,2708843.8097629319,5417703.6195258638,5417729.1631806707,205.12362161933711,0.038320685560205674,542089.2137000002,0.0228527050503603,283.04502804065839,0.99999993301597767,0.99999999999999922,3,103.41285356665115,0.9650435711882629,0.7498387248451189,93.82659671273532,2.7324467010102373,0.18252008041001824,5.001602452879301,1.377439035206024,0.0676411947448628,4,"P0173_orientationJ_ImageJ.txt, P0174_orientationJ_ImageJ.txt, P0171_orientationJ_ImageJ.txt, P0172_orientationJ_ImageJ.txt"
366_09,1,1199317.6357473352,2398651.2714946703,2398676.8151494772,168.86317184200777,0.53185525666528743,248706.83449999991,0.031227853940259398,244.04487073509313,0.99999999100266235,0.99999999999787836,3,83.7064246709121,0.5162070755762883,0.42966457776716416,81.32912240936137,3.0632399536532025,0.4010575534710307,96.3677466536194,4.946727253782467,0.16927786876180512,4,"P0178_orientationJ_ImageJ.txt, P0176_orientationJ_ImageJ.txt, P0177_orientationJ_ImageJ.txt, P0175_orientationJ_ImageJ.txt"
369_09,1,3126481.3040643195,6252978.6081286389,6253004.1517834459,218.29107522101486,0.0084530971742049852,621912.89439999999,0.021667731672971383,290.34064020571566,0.99999992278127581,0.99999999999999989,3,84.53866884663547,1.2751094401386969,0.8035391952080361,13.562845047751283,0.4685932986464079,0.18511464826124738,30.191766776931715,9.457004023231542,0.011346156530716607,4,"P0180_orientationJ_ImageJ.txt, P0181_orientationJ_ImageJ.txt, P0182_orientationJ_ImageJ.txt, P0179_orientationJ_ImageJ.txt"
372_09,1,2871353.6700364072,5742723.3400728144,5742748.8837276213,259.89448585455585,1.3616480088377398e-05,602140.99919999973,0.02725699166016814,445.79039782968749,0.99998898950543802,1.0,3,102.24369513905623,2.537975340667506,0.510983214347889,98.82827119937814,1.0284382547362816,0.478636879040081,66.29947028888687,14.120028011844678,0.010379906612029952,4,"P0186_orientationJ_ImageJ.txt, P0184_orientationJ_ImageJ.txt, P0183_orientationJ_ImageJ.txt, P0185_orientationJ_ImageJ.txt"
